,titre,link,speech_type,prenom,nom,date,theme,fonct,unique_id
1728,"Déclaration de M. Jean-Baptiste Lemoyne, secrétaire d'État auprès du ministre de l'Europe et des affaires étrangères, en réponse à une question sur les initiatives de l'Union européenne en faveur de la zone sahélienne, au Sénat le 16 mai 2019.",https://www.vie-publique.fr/discours/271637-jean-baptiste-lemoyne-16052019-g5-sahel-alliance-sahel,Déclaration,Jean-Baptiste,Lemoyne,2019-05-16T12:00:00Z,INTERNATIONAL,Secrétaire d'État auprès du ministre de l'Europe et des affaires étrangères,271637
1729,"Déclaration de M. Laurent Nunez, secrétaire d'Etat auprès du ministre de l'intérieur, sur le projet de loi relatif à l'entrée en fonction des représentants au Parlement européen élus en France en 2019, au Sénat le 16 mai 2019.",https://www.vie-publique.fr/discours/270469-laurent-nunez-16052019-representants-au-parlement-europeen-elus-france,Déclaration,Laurent,Nunez,2019-05-16T12:00:00Z,INSTITUTIONS,Secrétaire d'Etat auprès du ministre de l'intérieur,270469
1730,"Déclaration de M. Didier Guillaume, ministre de l'agriculture et de l'alimentation, en réponse à une question sur les relations entre l'Union européenne et les pays du Mercosur, au Sénat le 3 juin 2019.",https://www.vie-publique.fr/discours/270457-didier-guillaume-3062019-relations-union-europeenne-pays-du-mercosur,Déclaration,Didier,Guillaume,2019-05-16T12:00:00Z,INTERNATIONAL,Ministre de l'agriculture et de l'alimentation,270457
1731,"Déclaration de M. Jean-Baptiste Lemoyne, secrétaire d'État auprès du ministre de l'Europe et des affaires étrangères, en réponse à une question sur les risques encourus par les touristes au Sahel, au Sénat le 16 mai 2019.",https://www.vie-publique.fr/discours/271628-jean-baptiste-lemoyne-16052019-zones-deconseillees-pour-touristes,Déclaration,Jean-Baptiste,Lemoyne,2019-05-16T12:00:00Z,ECONOMIE,Secrétaire d'État auprès du Ministre de l'Europe et des affaires étrangères,271628
1732,"Interview de M. Jean-Michel Blanquer, ministre de l'éducation nationale et de la jeunesse à LCI le 15 mai 2019, sur le projet de loi sur ""l'école de confiance"" l'instruction obligatoire à 3 ans et la réforme de l'école maternelle.",https://www.vie-publique.fr/discours/269244-jean-michel-blanquer-15052019-ecole-maternelle,Interview,Jean-Michel,Blanquer,2019-05-15T12:00:00Z,SOCIÉTÉ,Ministre de l'éducation nationale et de la jeunesse,269244
1733,"Déclaration de Mme Amélie de Montchalin, secrétaire d'État aux affaires européennes, en réponse à une question sur l'éventuelle réintégration de la Russie au sein du Conseil de l'Europe, à l'Assemblée nationale le 15 mai 2019.",https://www.vie-publique.fr/discours/271582-amelie-de-montchalin-15052019-conseil-de-leurope-russie,Déclaration,Amélie,de Montchalin,2019-05-15T12:00:00Z,INTERNATIONAL,Secrétaire d'État aux affaires européennes,271582
1734,"Interview de Mme Sophie Cluzel, secrétaire d'Etat aux personnes handicapées à Radio Classique le 15 mai 2019, sur l'opération ""Duoday"" pour l'accompagnement d'un handicapé.",https://www.vie-publique.fr/discours/271573-sophie-cluzel-15052019-operation-duoday-accompagnement-handicape,Interview,Sophie,Cluzel,2019-05-15T12:00:00Z,ECONOMIE,Secrétaire d'État aux personnes handicapées,271573
1735,"Interview de M. Cédric O, secrétaire d'État au numérique, à CNews le 15 mai 2019, sur l'appel de Christchurch sur les réseaux sociaux.",https://www.vie-publique.fr/discours/271620-cedric-o-15052019-christchurch-terrorisme-diffusion-reseaux-sociaux,Interview,Cédric,O,2019-05-15T12:00:00Z,SOCIÉTÉ,Secrétaire d'État au numérique,271620
1736,"Conférence de presse conjointe de M. Emmanuel Macron, Président de la République, et Mme Jacinda Ardern, Première ministre de Nouvelle-Zélande, sur l'Appel de Christchurch, à Paris le 15 mai 2019.",https://www.vie-publique.fr/discours/268590-emmanuel-macron-jacinda-ardern-15052019-terrorisme,Conférence,Emmanuel,Macron,2019-05-15T12:00:00Z,SOCIÉTÉ,Président de la République,268590
1737,"Déclaration de M. Jean-Baptiste Lemoyne, secrétaire d'État auprès du ministre de l'Europe et des affaires étrangères, en réponse à une question sur la compétence du Parlement en matière d'accords commerciaux, à l'Assemblée nationale le 15 mai 2019.",https://www.vie-publique.fr/discours/271587-jean-baptiste-lemoyne-15052019-competence-du-parlement-accord-ceta,Déclaration,Jean-Baptiste,Lemoyne,2019-05-15T12:00:00Z,INTERNATIONAL,Secrétaire d'État auprès du ministre de l'Europe et des affaires étrangères,271587
1738,"Interview de Mme Frédérique Vidal, ministre de l'enseignement supérieur, de la recherche et de l'innovation à RTL le 15 mai 2019, sur la mise en place du dispositif et du site Parcoursup.",https://www.vie-publique.fr/discours/271571-frederique-vidal-15052019-parcoursup,Interview,Frédérique,Vidal,2019-05-15T12:00:00Z,SOCIÉTÉ,"Ministre de l'enseignement supérieur, de la recherche et de l'innovation",271571
1739,"Déclaration de M. Didier Guillaume, ministre de l'agriculture et de l'alimentation, en réponse à une question sur la prévention de la propagation du virus de la peste porcine africaine, à l'Assemblée nationale le 15 mai 2019.",https://www.vie-publique.fr/discours/271638-didier-guillaume-15052019-controle-sanitaire-peste-porcine-africaine,Déclaration,Didier,Guillaume,2019-05-15T12:00:00Z,ECONOMIE,Ministre de l'agriculture et de l'alimentation,271638
1740,"Interview de Mme Agnès Pannier-Runacher, secrétaire d'État auprès du ministre de l'économie et des finances, à BFM Business le 15 mai 2019, sur l'entreprise Ascoval, les fréquences 5G et Aéroports de Paris.",https://www.vie-publique.fr/discours/271618-agnes-pannier-runacher-15052019-ascoval-la-5g-aeroports-de-paris,Interview,Agnès,Pannier-Runacher,2019-05-15T12:00:00Z,ECONOMIE,Secrétaire d'État auprès du ministre de l'économie et des finances/,271618
1741,"Interview de Mme Sophie Cluzel, secrétaire d'Etat aux personnes handicapées à Radio Classique le 15 mai 2019, sur l'opération ""Duoday"" pour l'accompagnement d'un handicapé.",https://www.vie-publique.fr/discours/271572-sophie-cluzel-15052019-operation-duoday-accompagnement-handicape,Interview,Sophie,Cluzel,2019-05-15T12:00:00Z,ECONOMIE,Secrétaire d'État aux personnes handicapées,271572
1742,"Déclaration de Mme Elisabeth Borne, ministre des transports, sur les grandes priorités du projet de loi d'orientation des mobilités (LOM), à l'Assemblée nationale le 14 mai 2019.",https://www.vie-publique.fr/discours/271574-elisabeth-borne-14052019-loi-dorientation-des-mobilites-loi-lom,Déclaration,Elisabeth,Borne,2019-05-14T12:00:00Z,ECONOMIE,Ministre des transports,271574
1743,"Déclaration de Mme Amélie de Montchalin, secrétaire d'État aux affaires européennes, en réponse à une question sur l'impact du Brexit sur la flotte de pêche normande, au Sénat le 14 mai 2019.",https://www.vie-publique.fr/discours/271581-amelie-de-montchalin-14052019-flotte-de-peche-normande-et-brexit,Déclaration,Amélie,de Montchalin,2019-05-14T12:00:00Z,INTERNATIONAL,Secrétaire d'État aux affaires européennes,271581
1744,"Déclaration de M. Jean-Yves Le Drian, ministre de l'Europe et des affaires étrangères, en réponse à une question sur la lutte contre le financement du terrorisme, à l'Assemblée nationale le 14 mai 2019.",https://www.vie-publique.fr/discours/271591-jean-yves-le-drian-14052019-lutte-antiterroriste-et-aide-humanitaire,Déclaration,Jean-Yves,Le Drian,2019-05-14T12:00:00Z,INTERNATIONAL,Ministre de l'Europe et des affaires étrangères,271591
1745,"Déclaration de M. Jean-Baptiste Lemoyne, secrétaire d'État auprès du ministre de l'Europe et des affaires étrangères, sur les relations entre l'Europe et les pays du Sahel en matière militaire et de développement, à Bruxelles le 14 mai 2019.",https://www.vie-publique.fr/discours/271585-jean-baptiste-lemoyne-14052019-g5-sahel-alliance-sahel,Déclaration,Jean-Baptiste,Lemoyne,2019-05-14T12:00:00Z,INTERNATIONAL,Secrétaire d'État auprès du ministre de l'Europe et des affaires étrangères,271585
1746,"Déclaration de Mme Florence Parly, ministre des armées, en réponse à une question sur la lutte contre le terrorisme en Afrique de l'Ouest, à l'Assemblée nationale le 14 mai 2019.",https://www.vie-publique.fr/discours/271578-florence-parly-14052019-strategie-lutte-terrorisme-afrique-de-louest,Déclaration,Florence,Parly,2019-05-14T12:00:00Z,SOCIÉTÉ,Ministre des armées,271578
1747,"Déclaration de M. Emmanuel Macron, président de la République, en hommage aux premiers maîtres Cédric de Pierrepont et Alain Bertoncello, à Paris le 14 mai 2019.",https://www.vie-publique.fr/discours/268584-emmanuel-macron-14052019-militaire-hommage,Déclaration,Emmanuel,Macron,2019-05-14T12:00:00Z,INTERNATIONAL,Président de la République,268584
1748,"Déclaration de M. Jean-Yves Le Drian, ministre de l'Europe et des affaires étrangères, en réponse à une question sur la situation en Libye, à l'Assemblée nationale le 14 mai 2019.",https://www.vie-publique.fr/discours/271594-jean-yves-le-drian-14052019-situation-en-libye,Déclaration,Jean-Yves,Le Drian,2019-05-14T12:00:00Z,INTERNATIONAL,Ministre de l'Europe et des affaires étrangères,271594
1749,"Déclaration de Mme Florence Parly, ministre des armées, en réponse à une question sur la coopération européenne, notamment des forces spéciales, dans la lutte contre le terrorisme au Sahel, à l'Assemblée nationale le 14 mai 2019.",https://www.vie-publique.fr/discours/271576-florence-parly-14052019-hommage-forces-speciales-antiterrorisme-sahel,Déclaration,Florence,Parly,2019-05-14T12:00:00Z,SOCIÉTÉ,Ministre des armées,271576
1750,"Déclaration de M. Jean-Michel Blanquer, ministre de l'éducation nationale et de la jeunesse, sur le projet de loi pour une ""école de la confiance"", Paris le 14 mai 2019.",https://www.vie-publique.fr/discours/269245-jean-michel-blanquer-14052019-ecole-de-la-confiance,Déclaration,Jean-Michel,Blanquer,2019-05-14T12:00:00Z,SOCIÉTÉ,Ministre de l'éducation nationale et de la jeunesse,269245
1751,"Interview de Mme Amélie de Montchalin, secrétaire d'Etat aux affaires européennes, à RTL le 13 mai 2019, sur les enjeux des élections européennes.",https://www.vie-publique.fr/discours/271554-amelie-de-montchalin-13052019-enjeux-des-elections-europeennes-2019,Interview,Amélie,de Montchalin,2019-05-13T12:00:00Z,INSTITUTIONS,Secrétaire d'Etat aux affaires européennes,271554
1752,"Déclaration de Mme Nicole Belloubet, garde des sceaux, ministre de la justice, sur l'équilibre des peines et la réforme de la justice, à Paris le 13 mai 2019.",https://www.vie-publique.fr/discours/271542-nicole-belloubet-13052019,Déclaration,Nicole,Belloubet,2019-05-13T12:00:00Z,INSTITUTIONS,"Garde des Sceaux, ministre de la justice",271542
1753,"Interview de Mme Florence Parly, ministre des armées, à France Inter le 13 mai 2019, sur le décès de deux militaires français lors d'une opération pour libérer des otages.",https://www.vie-publique.fr/discours/271553-florence-parly-13052019-liberation-des-otages-au-benin-deces-militaire,Interview,Florence,Parly,2019-05-13T12:00:00Z,INTERNATIONAL,Ministre des armées,271553
1754,"Déclaration de M. Christophe Castaner, ministre de l'intérieur, sur le projet de loi relatif à l'entrée en fonction des représentants au Parlement européen élus en France aux élections de 2019, à l'Assemblée nationale le 13 mai 2019.",https://www.vie-publique.fr/discours/271643-christophe-castaner-13052019-entree-elus-francais-parlement-europeen,Déclaration,Christophe,Castaner,2019-05-13T12:00:00Z,INTERNATIONAL,Ministre de l'intérieur,271643
1755,"Déclaration de M. Olivier Dussopt, secrétaire d'Etat à l'action et aux comptes publics, sur le projet de loi de transformation de la fonction publique, à l'Assemblée nationale le 13 mai 2019.",https://www.vie-publique.fr/discours/271563-olivier-dussopt-13052019-reforme-de-la-fonction-publique,Déclaration,Olivier,Dussopt,2019-05-13T12:00:00Z,INSTITUTIONS,Secrétaire d'État à l'action et aux comptes publics,271563
1756,"Déclaration de M. Olivier Dussopt, secrétaire d'Etat à l'action et aux comptes publics, sur le projet de loi de transformation de la fonction publique, à l'Assemblée nationale le 13 mai 2019.",https://www.vie-publique.fr/discours/271564-olivier-dussopt-13052019-reforme-de-la-fonction-publique,Déclaration,Olivier,Dussopt,2019-05-13T12:00:00Z,INSTITUTIONS,Secrétaire d'État à l'action et aux comptes publics,271564
1757,"Déclaration conjointe de M. Jean-Yves Le Drian, ministre de l'Europe et des affaires étrangères et de son homologue italien Enzo Moavero Milanesi, sur la situation en Libye et au Venezuela, à Bruxelles le 13 mai 2019.",https://www.vie-publique.fr/discours/271551-jean-yves-le-drian-13052019-libye-venezuela,Déclaration,Jean-Yves,Le Drian,2019-05-13T12:00:00Z,INTERNATIONAL,Ministre de l'Europe et des affaires étrangères,271551
1758,"Déclaration de M. Jean-Yves Le Drian, ministre de l'Europe et des affaires étrangères, sur l'accord relatif au nucléaire iranien, la situation en Libye et sur la question du Sahel, à Bruxelles le 13 mai 2019.",https://www.vie-publique.fr/discours/271552-jean-yves-le-drian-13052019-nucleaire-iranien-libye-sahel,Déclaration,Jean-Yves,Le Drian,2019-05-13T12:00:00Z,INTERNATIONAL,Ministre de l'Europe et des affaires étrangères,271552
1759,"Extraits d'un entretien de M. Jean-Yves Le Drian, ministre de l'Europe et des affaires étrangères, dans ""Le Parisien"" du 12 mai 2019, sur la libération d’ otages français, les relations internationales et sur les ventes d'armes.",https://www.vie-publique.fr/discours/271550-jean-yves-le-drian-12052019-nucleaire-iranien-benin-ventes-darmes,Extraits,Jean-Yves,Le Drian,2019-05-12T12:00:00Z,INTERNATIONAL,Ministre de l'Europe et des affaires étrangères,271550
1760,"Déclaration de M. Jean-Yves Le Drian, ministre de l'Europe et des affaires étrangères, sur la libération de deux otages français enlevés au Bénin, à Paris le 10 mai 2019.",https://www.vie-publique.fr/discours/271549-jean-yves-le-drian-10052019-liberation-otages-francais-au-benin,Déclaration,Jean-Yves,Le Drian,2019-05-10T12:00:00Z,INTERNATIONAL,Ministre de l'Europe et des affaires étrangères,271549
1761,"Déclaration de M. Jean-Yves Le Drian, ministre de l'Europe et des affaires étrangères, sur la libération de deux otages français enlevés au Bénin, à Paris le 10 mai 2019.",https://www.vie-publique.fr/discours/271548-jean-yves-le-drian-10052019-liberation-otages-francais-au-benin,Déclaration,Jean-Yves,Le Drian,2019-05-10T12:00:00Z,INTERNATIONAL,Ministre de l'Europe et des affaires étrangères,271548
1762,"Interview de Mme Elisabeth Borne, ministre des transports, à LCI le 10 mai 2019 sur le projet de privatisation d'Aéroports de Paris, la prime mobilités pour les trajets domicile travail et la tarification de la SNCF.",https://www.vie-publique.fr/discours/271359-elisabeth-borne-10052019-privatisation-adp-prime-mobilites-tarifs-sncf,Interview,Elisabeth,Borne,2019-05-10T12:00:00Z,ECONOMIE,Ministre des transports,271359
